id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,cleanName,calcLat,calcLon,centroidAssigned,georef_notes,geographicPrecision,geometry,countyNameFromJoin,countyFIPS,countyMatch,genusSpecies,Scientific Name,State Rank,Global Rank,Federal Status,onTrackingList
32173291,CSU,,,PreservedSpecimen,3955fd92-fc8c-11e7-bc0e-17695d3dcbb6,,CSU8851,,Plantae,Magnoliophyta,,Gentianales,Rubiaceae,Cephalanthus occidentalis,2627.0,L.,Cephalanthus,,occidentalis,,,,,Species,,,,,,,,T. R. Botchlet,,24,7/10/1990,,,1990.0,7.0,10.0,191.0,,,,sandy alfalfa pasture; fairly common,,"flowers white, form a ball type head",,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Canadian,,"Yukon; 3 mi W, 0.5 mi N of Yukon off Hwy 66",,0,,35.54244528,-97.98237846,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8851,538,588c042b-7126-436b-a5b5-77fe7ab9b32d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173291,Canadian,35.54244528,-97.98237846,False,,PRECISION UNVERIFIED,POINT (-97.98237846 35.54244528),Canadian,40017,True,Cephalanthus occidentalis,,,,,False
32173292,CSU,,,PreservedSpecimen,3955fd92-fc8c-11e7-932b-efcdd2464412,,CSU8852,,Plantae,Magnoliophyta,,Gentianales,Rubiaceae,Cephalanthus occidentalis,2627.0,L.,Cephalanthus,,occidentalis,,,,,Species,,,,,,,,T. Stancampiano,,32,6/17/1988,,,1988.0,6.0,17.0,169.0,,,,"along creek, rocky soil",,"bush 4 meters tall and 3 meters wide, woody",,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Comanche,,"Wichita Mountains Wildlife Refuge; 0.25 mi E of Buffalo Springs, Wichita Mountains WR",,0,,34.66210125,-98.47166126,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8852,538,9a32b529-c250-44a6-8439-0accac738387,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173292,Comanche,34.66210125,-98.47166126,False,,PRECISION UNVERIFIED,POINT (-98.47166126 34.66210125),Comanche,40031,True,Cephalanthus occidentalis,,,,,False
32173293,CSU,,,PreservedSpecimen,3949c86a-fc8c-11e7-bf62-e76f744fbc86,,CSU8853,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Gerardia heterophylla,85349.0,Nutt.,Gerardia,,heterophylla,,,,,Species,,,,,,,,C. Clark,,90,9/24/1994,,,1994.0,9.0,24.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Pontotoc,,Stonewall; 2 mi N of Stonewall exit on Hwy 3 E,,0,,34.72799433,-96.68443794,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8853,538,adaa47dd-d47e-4336-a9d7-65b6e9f76f09,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173293,Pontotoc,34.72799433,-96.68443794,False,,PRECISION UNVERIFIED,POINT (-96.68443794 34.72799433),Pontotoc,40123,True,Gerardia heterophylla,,,,,False
32173294,CSU,,,PreservedSpecimen,4b5b2396-fc8c-11e7-8bd3-1745e4a03bb3,,CSU8854,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Agalinis tenuifolia,17851.0,(Vahl) Raf.,Agalinis,,tenuifolia,,,,,Species,,,,,,,,M. Hamilton,,201,9/24/1994,,,1994.0,9.0,24.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Atoka,,"Lane; on Hwy 3, 5.7 mi N of Lane",,0,,34.37371996,-96.03782593,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8854,538,2e44ce05-3d9e-40e8-8249-a69a36132751,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173294,Atoka,34.37371996,-96.03782593,False,,PRECISION UNVERIFIED,POINT (-96.03782593 34.37371996),Atoka,40005,True,Agalinis tenuifolia,Agalinis tenuifolia,S2,G5,,True
32173295,CSU,,,PreservedSpecimen,4b5b4aa6-fc8c-11e7-a111-af848f1c2f91,,CSU8855,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Agalinis tenuifolia,17851.0,(Vahl) Raf.,Agalinis,,tenuifolia,,,,,Species,,,,,,,,M. Hamilton,,201,9/24/1994,,,1994.0,9.0,24.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Atoka,,"Lane; on Hwy 3, 5.7 mi N of Lane",,0,,34.37371996,-96.03782593,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8855,538,2f5b4743-df3c-415d-85a0-6098aa37d786,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173295,Atoka,34.37371996,-96.03782593,False,,PRECISION UNVERIFIED,POINT (-96.03782593 34.37371996),Atoka,40005,True,Agalinis tenuifolia,Agalinis tenuifolia,S2,G5,,True
32173296,CSU,,,PreservedSpecimen,4b5afc86-fc8c-11e7-b048-cf08f997048c,,CSU8856,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Agalinis tenuifolia,17851.0,(Vahl) Raf.,Agalinis,,tenuifolia,,,,,Species,,,,,,,,L. Armstrong,,133,9/24/1994,,,1994.0,9.0,24.0,267.0,,,,on roadside,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Atoka,,"Lane; Hwy 3, 5.7 mi N of Lane",,0,,34.37371996,-96.03782593,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8856,538,3e900d49-98c5-475b-95a5-91507eb35da0,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173296,Atoka,34.37371996,-96.03782593,False,,PRECISION UNVERIFIED,POINT (-96.03782593 34.37371996),Atoka,40005,True,Agalinis tenuifolia,Agalinis tenuifolia,S2,G5,,True
32173297,CSU,,,PreservedSpecimen,296b821c-fc8c-11e7-935f-6b9b71ab2e63,,CSU8857,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Agalinis tenuifolia,17851.0,(Vahl) Raf.,Agalinis,,tenuifolia,,,,,Species,,,,,,,,C. Clarke,,101,9/24/1994,,,1994.0,9.0,24.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Atoka,,"Lane; on Hwy 3, 5.7 mi N of Lane",,0,,34.37371996,-96.03782593,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8857,538,f53e47fc-5b11-45dc-91f8-5350d4738335,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173297,Atoka,34.37371996,-96.03782593,False,,PRECISION UNVERIFIED,POINT (-96.03782593 34.37371996),Atoka,40005,True,Agalinis tenuifolia,Agalinis tenuifolia,S2,G5,,True
32173298,CSU,,,PreservedSpecimen,56856d1c-fc8c-11e7-b40c-af676cbb7bd1,,CSU8858,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Agalinis fasciculata,71057.0,(Elliot) Raf.,Agalinis,,fasciculata,,,,,Species,,,,,,,,D. Alleman and T. P. Harrison,,89,9/27/1978,,,1978.0,9.0,27.0,270.0,,,,old field,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Road jct; 0.7 mi N of Danforth on Boulevard,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8858,538,e2477ca2-6afd-418b-92a6-6120479e8cf6,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173298,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Agalinis fasciculata,,,,,False
32173299,CSU,,,PreservedSpecimen,513ca83e-fc8c-11e7-a951-7f23c7de9753,,CSU8859,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Gerardia tenuifolia var. parviflora,112213.0,Nutt.,Gerardia,,tenuifolia,var.,parviflora,,,Variety,,,,,,,,M. Nedbalek,,15,10/3/1978,,,1978.0,10.0,3.0,276.0,,,,old goat pasture; fairly common,,pinkish-lavender flower,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,"Oklahoma City; few blocks S of NE 50th Everest, Oklahoma City [verbatim]",,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8859,538,f7c8605c-b8ff-46d4-9a20-380d5931697e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173299,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Gerardia tenuifolia var. parviflora,,,,,False
32173300,CSU,,,PreservedSpecimen,3611e9e8-fc8c-11e7-a97a-175c3ee08d7a,,CSU886,,Plantae,Magnoliophyta,,Asterales,Campanulaceae,Campanula americana,44993.0,Mill.,Campanula,,americana,,,,,Species,,,,,,,,U. T. Waterfall,,8206,7/8/1948,,,1948.0,7.0,8.0,190.0,,,,Wooded creekside,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Delaware,,State Line; 3 mi W of State Line and 2 mi N; W of Siloam Springs,,0,,36.40822292,-94.80265316,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,HRR (OVPD),3/30/2021 0:00,CSU886,538,827b4d0b-865a-4850-9a7f-07d85f7e7888,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173300,Delaware,36.40822292,-94.80265316,False,,PRECISION UNVERIFIED,POINT (-94.80265316 36.40822292),Delaware,40041,True,Campanula americana,,,,,False
32173301,CSU,,,PreservedSpecimen,3949c86a-fc8c-11e7-bf93-eb916600e96c,,CSU8860,,Plantae,Magnoliophyta,,Lamiales,Orobanchaceae,Gerardia tenuifolia,85379.0,Vahl,Gerardia,,tenuifolia,,,,,Species,,,,,,,,R. D. Hodges,,11,9/16/1960,,,1960.0,9.0,16.0,260.0,,,,,,slender leaved,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Oklahoma City; SE Oklahoma City,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8860,538,5cbdc37d-76dc-4d04-a193-e20f7190c582,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173301,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Gerardia tenuifolia,,,,,False
32173302,CSU,,,PreservedSpecimen,3d5c79c0-fc8c-11e7-882f-4bdf13283e3b,,CSU8861,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria canadensis var. texana,10365.0,(Scheele) Pennell,Linaria,,canadensis,var.,texana,,,Variety,,,,,,,,R. K. Hoggard,,22,6/6/1992,,,1992.0,6.0,6.0,158.0,,,,roadside; common,,flowers blue,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Caddo,,"Red Rock Canyon; SH 37, 3.5 mi S of Red Rock Canyon",,0,,35.4496412,-98.3066108,WGS84,500.0,,Daniela Kosnacova (OVPD),,ArcGIS,True,"Coordinates derived via geocoding. Locality not very clear, coordinates derived on hwy 37 Caddo/Canadian county border which seems to be around 3.5 mi S(E) of th N edge of the Red Rock Canyon State park. (OVPD)",,,,,,,,,DLW (OVPD),7/8/2021 0:00,CSU8861,538,867da301-d78c-4fdd-9411-ca90a6ebe148,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173302,Caddo,35.4496412,-98.3066108,False,,PRECISE,POINT (-98.3066108 35.4496412),Caddo,40015,True,Linaria canadensis var. texana,,,,,False
32173303,CSU,,,PreservedSpecimen,513ca83e-fc8c-11e7-b7ce-33903f3da8cb,,CSU8862,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria canadensis var. texana,10365.0,(Scheele) Pennell,Linaria,,canadensis,var.,texana,,,Variety,,,,,,,,L. Buchwald,,624,5/7/1966,,,1966.0,5.0,7.0,127.0,,,,roadside,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Muskogee,,Greenleaf Lake; near Greenleaf Lake dam on S side of road,,0,,35.61609454,-95.37948727,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8862,538,887dec29-e9a6-45ba-aa29-90c9ab97f838,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173303,Muskogee,35.61609454,-95.37948727,False,,PRECISION UNVERIFIED,POINT (-95.37948727 35.61609454),Muskogee,40101,True,Linaria canadensis var. texana,,,,,False
32173304,CSU,,,PreservedSpecimen,0d1c3cb4-fc8c-11e7-aaa6-530c032e241c,,CSU8863,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria canadensis,9616.0,(L.) Chaz.,Linaria,,canadensis,,,,,Species,,,,,,,,W. S. Myers,,s.n.,5/26/1926,,,1926.0,5.0,26.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Comanche,,Wichita Mountains,,0,,34.66210125,-98.47166126,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8863,538,0ed9b9c5-07d7-446a-84d6-b20b1d013a44,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173304,Comanche,34.66210125,-98.47166126,False,,PRECISION UNVERIFIED,POINT (-98.47166126 34.66210125),Comanche,40031,True,Linaria canadensis,,,,,False
32173305,CSU,,,PreservedSpecimen,39511b88-fc8c-11e7-b777-7f2db76ff6c9,,CSU8864,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria canadensis,9616.0,(L.) Chaz.,Linaria,,canadensis,,,,,Species,,,,,,,,R. E. Klinglesmith,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Cleveland,,Norman,,0,,35.20311804,-97.32668148,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8864,538,edda0d8a-332e-4497-ba5d-20c1c6600439,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173305,Cleveland,35.20311804,-97.32668148,False,,PRECISION UNVERIFIED,POINT (-97.32668148 35.20311804),Cleveland,40027,True,Linaria canadensis,,,,,False
32173306,CSU,,,PreservedSpecimen,39514298-fc8c-11e7-850b-fb80bf34e181,,CSU8865,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria canadensis,9616.0,(L.) Chaz.,Linaria,,canadensis,,,,,Species,,,,,,,,Dayel,,67,4/26/1926,,,1926.0,4.0,26.0,116.0,,,,meadows and roadsides,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Cleveland,,Norman; Norman campus,,0,,35.20311804,-97.32668148,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8865,538,7a2f4346-8222-46a0-8a7c-a2dd72fbac6b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173306,Cleveland,35.20311804,-97.32668148,False,,PRECISION UNVERIFIED,POINT (-97.32668148 35.20311804),Cleveland,40027,True,Linaria canadensis,,,,,False
32173307,CSU,,,PreservedSpecimen,39514298-fc8c-11e7-a90c-678e30c7e7e8,,CSU8866,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria canadensis,9616.0,(L.) Chaz.,Linaria,,canadensis,,,,,Species,,,,,,,,V. Harden,,s.n.,5/11/1941,,,1941.0,5.0,11.0,131.0,,,,sandy soil,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Washington,,Bartlesville; 14 mi W of Bartlesville,,0,,36.71520675,-95.90440751,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8866,538,41b01c03-8233-4aad-aec0-99c5fd067e5d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173307,Washington,36.71520675,-95.90440751,False,,PRECISION UNVERIFIED,POINT (-95.90440751 36.71520675),Washington,40147,True,Linaria canadensis,,,,,False
32173308,CSU,,,PreservedSpecimen,395169a8-fc8c-11e7-b8a5-6387eaf957fe,,CSU8867,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria texana,9617.0,Scheele,Linaria,,texana,,,,,Species,,,,,,,,C. Beagles,,s.n.,4/24/1960,,,1960.0,4.0,24.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Caddo,,Hinton; in the Red Rock Canyons 1 mi S of Hinton,,0,,35.446478,-98.353644,WGS84,500.0,,Daniela Kosnacova (OVPD),,Google Earth,True,Coordinates derived via geocoding. (OVPD),,,,,,,,,DLW (OVPD),7/8/2021 0:00,CSU8867,538,c8d0ec55-7658-4c3f-84be-ad77f9e1ecc0,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173308,Caddo,35.446478,-98.353644,False,,PRECISE,POINT (-98.353644 35.446478),Caddo,40015,True,Linaria texana,,,,,False
32173309,CSU,,,PreservedSpecimen,394eaa7e-fc8c-11e7-b243-07e6aade52fe,,CSU8868,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria texana,9617.0,Scheele,Linaria,,texana,,,,,Species,,,,,,,,L. C. Thomas,,26,4/24/1960,,,1960.0,4.0,24.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Caddo,,Red Rock State Park [verbatim],,0,,35.4525945,-98.3533505,WGS84,500.0,,Daniela Kosnacova (OVPD),,ArcGIS,True,Coordinates derived via geocoding. (OVPD),,,,,,,,,DLW (OVPD),7/8/2021 0:00,CSU8868,538,a7ff6171-35ad-4f53-85ce-709e1cbfeab1,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173309,Caddo,35.4525945,-98.3533505,False,,PRECISE,POINT (-98.3533505 35.4525945),Caddo,40015,True,Linaria texana,,,,,False
32173310,CSU,,,PreservedSpecimen,394fbbee-fc8c-11e7-9501-ffa0780d85c2,,CSU8869,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria texana,9617.0,Scheele,Linaria,,texana,,,,,Species,,,,,,,,L. R. Wilson,,s.n.,5/12/1962,,,1962.0,5.0,12.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Caddo,,Red Rock Canyon,,0,,35.4525945,-98.3533505,WGS84,500.0,,Daniela Kosnacova (OVPD),,ArcGIS,True,Coordinates derived via geocoding. (OVPD),,,,,,,,,DLW (OVPD),7/8/2021 0:00,CSU8869,538,931d5349-965d-45bc-9d10-b484545c3d9f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173310,Caddo,35.4525945,-98.3533505,False,,PRECISE,POINT (-98.3533505 35.4525945),Caddo,40015,True,Linaria texana,,,,,False
32173311,CSU,,,PreservedSpecimen,fbaffd94-fc8b-11e7-aa9a-e351160d48fd,,CSU887,,Plantae,Magnoliophyta,,Asterales,Campanulaceae,Campanula americana var. illinoensis,63206.0,(Fresen.) Farw.,Campanula,,americana,var.,illinoensis,,,Variety,,,,,,,,B. Ferguson,,94,6/26/1988,,,1988.0,6.0,26.0,178.0,,,,Grassy roadside; dry rocky soil; shade,,Alternate ovate leaves; small purple flowers in leaf axes,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Cherokee,,War Eagle Resort; 0.3 mi N of War Eagle Resort on State Highway 10 near Illinois River,,0,,35.90662041,-94.9996714,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,HRR (OVPD),3/30/2021 0:00,CSU887,538,436f838d-695f-44bd-ad85-ada6af9aa854,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173311,Cherokee,35.90662041,-94.9996714,False,,PRECISION UNVERIFIED,POINT (-94.9996714 35.90662041),Cherokee,40021,True,Campanula americana var. illinoensis,,,,,False
32173312,CSU,,,PreservedSpecimen,395169a8-fc8c-11e7-b039-17b568718d38,,CSU8870,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria texana,9617.0,Scheele,Linaria,,texana,,,,,Species,,,,,,,,S. E. Reins,,s.n.,5/7/1958,,,1958.0,5.0,7.0,127.0,,,,"rocky, shallow topsoil",,flowers light blue,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Muskogee,,Fort Gibson; 2 mi E and 0.7 mi N of Fort Gibson,,0,,35.61609454,-95.37948727,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8870,538,b2e3b2d1-177e-47fc-8aef-3dec0e02fad5,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173312,Muskogee,35.61609454,-95.37948727,False,,PRECISION UNVERIFIED,POINT (-95.37948727 35.61609454),Muskogee,40101,True,Linaria texana,,,,,False
32173313,CSU,,,PreservedSpecimen,0a694796-fc8c-11e7-9ab4-bff89834d075,,CSU8871,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria texana,9617.0,Scheele,Linaria,,texana,,,,,Species,,,,,,,,L. Jones,,7,5/1/1960,,,1960.0,5.0,1.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Logan,,"Cresent; Twin Lakes area, 6 mi S 3 mi W and 2 S of Crescent",,0,,35.91932291,-97.44331068,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8871,538,8f2cea73-7ac3-48c0-8d12-30ec0d72d7ec,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173313,Logan,35.91932291,-97.44331068,False,,PRECISION UNVERIFIED,POINT (-97.44331068 35.91932291),Logan,40083,True,Linaria texana,,,,,False
32173314,CSU,,,PreservedSpecimen,395190b8-fc8c-11e7-8cd5-679b8c13661d,,CSU8872,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria texana,9617.0,Scheele,Linaria,,texana,,,,,Species,,,,,,,,B. W. McNutt,,6,4/26/1960,,,1960.0,4.0,26.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Jones; along railroad track at Jones,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8872,538,f6ab4c57-75a2-4240-8298-f8c84e5b9bb2,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173314,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Linaria texana,,,,,False
32173315,CSU,,,PreservedSpecimen,395190b8-fc8c-11e7-8c77-d75eb86d5eab,,CSU8873,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria vulgaris,3098.0,Mill.,Linaria,,vulgaris,,,,,Species,,,,,,,,U. T. Waterfall,,8236,7/8/1948,,,1948.0,7.0,8.0,190.0,,,,fence row,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Delaware,,"State Line; 5 mi W of State Line, W of Siloam Springs, and 4 mi N",,0,,36.40822292,-94.80265316,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8873,538,7351774c-d19e-48bb-b09f-0ab1ef5de459,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173315,Delaware,36.40822292,-94.80265316,False,,PRECISION UNVERIFIED,POINT (-94.80265316 36.40822292),Delaware,40041,True,Linaria vulgaris,,,,,False
32173316,CSU,,,PreservedSpecimen,3951b7c8-fc8c-11e7-89b4-a72e01f95dc8,,CSU8874,,Plantae,Magnoliophyta,,Lamiales,Plantaginaceae,Linaria vulgaris,3098.0,Mill.,Linaria,,vulgaris,,,,,Species,,,,,,,,S. Stevens,,45,6/13/1988,,,1988.0,6.0,13.0,165.0,,,,in tall grass,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Tinker; 0.5 mi E of Tinker on SE 44th Street on N side of road,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU8874,538,04d585e3-503f-4357-b640-3188b0a52c87,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32173316,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Linaria vulgaris,,,,,False
